Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,2,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,97,2,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1125,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,115,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,336,3,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,3,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,182,3,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1623,4,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,149,4,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,239,4,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,61,4,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,234,4,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1818,5,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,254,5,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,334,5,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,117,5,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,370,5,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,106,6,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,6,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,6,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,6,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,6,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,55,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,17,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,830,1,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,..,1,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,11,1,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,1307,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,187,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,3753,2,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,65,2,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,1217,2,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,4493,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,335,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,1673,3,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,154,3,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,2261,3,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,3315,4,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,239,4,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,656,4,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,231,4,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,2260,4,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,..,4,6
2022-01-01,7,Horta-Guinardó,37,el Carmel,1852,5,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,216,5,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,414,5,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,345,5,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,1542,5,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,..,5,6
2022-01-01,7,Horta-Guinardó,37,el Carmel,354,6,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,22,6,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,14,6,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,..,6,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,64,6,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,19,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,..,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,255,1,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,8,1,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,487,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,76,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,1182,2,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,19,2,4
2022-01-01,7,Horta-Guinardó,38,la Teixonera,398,2,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,1613,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,134,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,560,3,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,63,3,4
2022-01-01,7,Horta-Guinardó,38,la Teixonera,718,3,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,1363,4,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,104,4,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,257,4,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,87,4,4
2022-01-01,7,Horta-Guinardó,38,la Teixonera,804,4,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,909,5,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,120,5,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,202,5,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,141,5,4
2022-01-01,7,Horta-Guinardó,38,la Teixonera,703,5,5
2022-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,6
2022-01-01,7,Horta-Guinardó,38,la Teixonera,131,6,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,6,6,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,7,6,3
2022-01-01,7,Horta-Guinardó,38,la Teixonera,24,6,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,24,1,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,156,1,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,301,2,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,55,2,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,589,2,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,13,2,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,227,2,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,834,3,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,110,3,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,277,3,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,32,3,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,484,3,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,840,4,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,87,4,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,190,4,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,43,4,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,551,4,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,568,5,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,85,5,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,175,5,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,59,5,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,477,5,5
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,6
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,71,6,1
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,7,6,2
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,6,3
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,6,4
2022-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,22,6,5
2022-01-01,7,Horta-Guinardó,40,Montbau,34,1,1
2022-01-01,7,Horta-Guinardó,40,Montbau,14,1,2
2022-01-01,7,Horta-Guinardó,40,Montbau,121,1,3
2022-01-01,7,Horta-Guinardó,40,Montbau,..,1,4
2022-01-01,7,Horta-Guinardó,40,Montbau,..,1,5
2022-01-01,7,Horta-Guinardó,40,Montbau,213,2,1
2022-01-01,7,Horta-Guinardó,40,Montbau,55,2,2
2022-01-01,7,Horta-Guinardó,40,Montbau,286,2,3
2022-01-01,7,Horta-Guinardó,40,Montbau,..,2,4
2022-01-01,7,Horta-Guinardó,40,Montbau,90,2,5
2022-01-01,7,Horta-Guinardó,40,Montbau,564,3,1
2022-01-01,7,Horta-Guinardó,40,Montbau,78,3,2
2022-01-01,7,Horta-Guinardó,40,Montbau,162,3,3
2022-01-01,7,Horta-Guinardó,40,Montbau,17,3,4
2022-01-01,7,Horta-Guinardó,40,Montbau,220,3,5
2022-01-01,7,Horta-Guinardó,40,Montbau,725,4,1
2022-01-01,7,Horta-Guinardó,40,Montbau,56,4,2
2022-01-01,7,Horta-Guinardó,40,Montbau,120,4,3
2022-01-01,7,Horta-Guinardó,40,Montbau,26,4,4
2022-01-01,7,Horta-Guinardó,40,Montbau,292,4,5
2022-01-01,7,Horta-Guinardó,40,Montbau,587,5,1
2022-01-01,7,Horta-Guinardó,40,Montbau,101,5,2
2022-01-01,7,Horta-Guinardó,40,Montbau,161,5,3
2022-01-01,7,Horta-Guinardó,40,Montbau,59,5,4
2022-01-01,7,Horta-Guinardó,40,Montbau,374,5,5
2022-01-01,7,Horta-Guinardó,40,Montbau,59,6,1
2022-01-01,7,Horta-Guinardó,40,Montbau,..,6,2
2022-01-01,7,Horta-Guinardó,40,Montbau,..,6,3
2022-01-01,7,Horta-Guinardó,40,Montbau,..,6,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,19,1,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,9,1,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,77,1,3
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,176,2,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,56,2,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,456,2,3
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,16,2,4
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,71,2,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,577,3,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,75,3,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,281,3,3
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,23,3,4
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,190,3,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,852,4,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,80,4,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,232,4,3
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,47,4,4
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,226,4,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,837,5,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,149,5,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,299,5,3
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,53,5,4
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,306,5,5
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,55,6,1
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,2
2022-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,5
2022-01-01,7,Horta-Guinardó,42,la Clota,..,1,1
2022-01-01,7,Horta-Guinardó,42,la Clota,8,1,3
2022-01-01,7,Horta-Guinardó,42,la Clota,27,2,1
2022-01-01,7,Horta-Guinardó,42,la Clota,..,2,2
2022-01-01,7,Horta-Guinardó,42,la Clota,27,2,3
2022-01-01,7,Horta-Guinardó,42,la Clota,28,2,5
2022-01-01,7,Horta-Guinardó,42,la Clota,106,3,1
2022-01-01,7,Horta-Guinardó,42,la Clota,8,3,2
2022-01-01,7,Horta-Guinardó,42,la Clota,18,3,3
2022-01-01,7,Horta-Guinardó,42,la Clota,..,3,4
2022-01-01,7,Horta-Guinardó,42,la Clota,25,3,5
2022-01-01,7,Horta-Guinardó,42,la Clota,79,4,1
2022-01-01,7,Horta-Guinardó,42,la Clota,..,4,2
2022-01-01,7,Horta-Guinardó,42,la Clota,12,4,3
2022-01-01,7,Horta-Guinardó,42,la Clota,9,4,4
2022-01-01,7,Horta-Guinardó,42,la Clota,25,4,5
2022-01-01,7,Horta-Guinardó,42,la Clota,100,5,1
2022-01-01,7,Horta-Guinardó,42,la Clota,17,5,2
2022-01-01,7,Horta-Guinardó,42,la Clota,13,5,3
2022-01-01,7,Horta-Guinardó,42,la Clota,..,5,4
2022-01-01,7,Horta-Guinardó,42,la Clota,32,5,5
2022-01-01,7,Horta-Guinardó,42,la Clota,..,6,1
2022-01-01,7,Horta-Guinardó,43,Horta,96,1,1
2022-01-01,7,Horta-Guinardó,43,Horta,24,1,2
2022-01-01,7,Horta-Guinardó,43,Horta,495,1,3
2022-01-01,7,Horta-Guinardó,43,Horta,..,1,4
2022-01-01,7,Horta-Guinardó,43,Horta,11,1,5
2022-01-01,7,Horta-Guinardó,43,Horta,1261,2,1
2022-01-01,7,Horta-Guinardó,43,Horta,236,2,2
2022-01-01,7,Horta-Guinardó,43,Horta,2044,2,3
2022-01-01,7,Horta-Guinardó,43,Horta,84,2,4
2022-01-01,7,Horta-Guinardó,43,Horta,845,2,5
2022-01-01,7,Horta-Guinardó,43,Horta,3124,3,1
2022-01-01,7,Horta-Guinardó,43,Horta,313,3,2
2022-01-01,7,Horta-Guinardó,43,Horta,998,3,3
2022-01-01,7,Horta-Guinardó,43,Horta,79,3,4
2022-01-01,7,Horta-Guinardó,43,Horta,1541,3,5
2022-01-01,7,Horta-Guinardó,43,Horta,4092,4,1
2022-01-01,7,Horta-Guinardó,43,Horta,337,4,2
2022-01-01,7,Horta-Guinardó,43,Horta,673,4,3
2022-01-01,7,Horta-Guinardó,43,Horta,145,4,4
2022-01-01,7,Horta-Guinardó,43,Horta,1441,4,5
2022-01-01,7,Horta-Guinardó,43,Horta,3518,5,1
2022-01-01,7,Horta-Guinardó,43,Horta,473,5,2
2022-01-01,7,Horta-Guinardó,43,Horta,657,5,3
2022-01-01,7,Horta-Guinardó,43,Horta,229,5,4
2022-01-01,7,Horta-Guinardó,43,Horta,1208,5,5
2022-01-01,7,Horta-Guinardó,43,Horta,..,5,6
2022-01-01,7,Horta-Guinardó,43,Horta,262,6,1
2022-01-01,7,Horta-Guinardó,43,Horta,26,6,2
2022-01-01,7,Horta-Guinardó,43,Horta,13,6,3
2022-01-01,7,Horta-Guinardó,43,Horta,..,6,4
2022-01-01,7,Horta-Guinardó,43,Horta,38,6,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,82,1,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,26,1,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,405,1,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,1,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,1,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,901,2,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,244,2,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1933,2,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,63,2,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,865,2,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2741,3,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,332,3,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1098,3,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,76,3,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1610,3,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3459,4,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,324,4,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,700,4,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,139,4,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1590,4,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,4,6
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3017,5,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,427,5,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,656,5,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,212,5,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1370,5,5
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,5,6
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,247,6,1
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,6,2
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,6,3
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,6,4
2022-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,47,6,5
2022-01-01,8,Nou Barris,45,Porta,75,1,1
2022-01-01,8,Nou Barris,45,Porta,32,1,2
2022-01-01,8,Nou Barris,45,Porta,535,1,3
2022-01-01,8,Nou Barris,45,Porta,6,1,4
2022-01-01,8,Nou Barris,45,Porta,16,1,5
2022-01-01,8,Nou Barris,45,Porta,1035,2,1
2022-01-01,8,Nou Barris,45,Porta,222,2,2
2022-01-01,8,Nou Barris,45,Porta,2383,2,3
2022-01-01,8,Nou Barris,45,Porta,83,2,4
2022-01-01,8,Nou Barris,45,Porta,1552,2,5
2022-01-01,8,Nou Barris,45,Porta,2761,3,1
2022-01-01,8,Nou Barris,45,Porta,364,3,2
2022-01-01,8,Nou Barris,45,Porta,1136,3,3
2022-01-01,8,Nou Barris,45,Porta,117,3,4
2022-01-01,8,Nou Barris,45,Porta,2553,3,5
2022-01-01,8,Nou Barris,45,Porta,2951,4,1
2022-01-01,8,Nou Barris,45,Porta,287,4,2
2022-01-01,8,Nou Barris,45,Porta,627,4,3
2022-01-01,8,Nou Barris,45,Porta,134,4,4
2022-01-01,8,Nou Barris,45,Porta,2323,4,5
2022-01-01,8,Nou Barris,45,Porta,2042,5,1
2022-01-01,8,Nou Barris,45,Porta,266,5,2
2022-01-01,8,Nou Barris,45,Porta,504,5,3
2022-01-01,8,Nou Barris,45,Porta,180,5,4
2022-01-01,8,Nou Barris,45,Porta,1469,5,5
2022-01-01,8,Nou Barris,45,Porta,..,5,6
2022-01-01,8,Nou Barris,45,Porta,198,6,1
2022-01-01,8,Nou Barris,45,Porta,21,6,2
2022-01-01,8,Nou Barris,45,Porta,..,6,3
2022-01-01,8,Nou Barris,45,Porta,8,6,4
2022-01-01,8,Nou Barris,45,Porta,46,6,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,68,1,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,25,1,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,341,1,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,..,1,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,13,1,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,746,2,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,133,2,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1000,2,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,18,2,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1137,2,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1659,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,169,3,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,472,3,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,51,3,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1756,3,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1542,4,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,128,4,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,266,4,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,85,4,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,1487,4,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,933,5,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,136,5,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,209,5,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,72,5,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,978,5,5
2022-01-01,8,Nou Barris,46,el Turó de la Peira,..,5,6
2022-01-01,8,Nou Barris,46,el Turó de la Peira,145,6,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,11,6,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,5,6,3
2022-01-01,8,Nou Barris,46,el Turó de la Peira,..,6,4
2022-01-01,8,Nou Barris,46,el Turó de la Peira,40,6,5
2022-01-01,8,Nou Barris,47,Can Peguera,22,1,1
2022-01-01,8,Nou Barris,47,Can Peguera,..,1,2
2022-01-01,8,Nou Barris,47,Can Peguera,37,1,3
2022-01-01,8,Nou Barris,47,Can Peguera,..,1,4
2022-01-01,8,Nou Barris,47,Can Peguera,..,1,5
2022-01-01,8,Nou Barris,47,Can Peguera,306,2,1
2022-01-01,8,Nou Barris,47,Can Peguera,13,2,2
2022-01-01,8,Nou Barris,47,Can Peguera,155,2,3
2022-01-01,8,Nou Barris,47,Can Peguera,6,2,4
2022-01-01,8,Nou Barris,47,Can Peguera,89,2,5
2022-01-01,8,Nou Barris,47,Can Peguera,459,3,1
2022-01-01,8,Nou Barris,47,Can Peguera,20,3,2
2022-01-01,8,Nou Barris,47,Can Peguera,74,3,3
2022-01-01,8,Nou Barris,47,Can Peguera,..,3,4
2022-01-01,8,Nou Barris,47,Can Peguera,99,3,5
2022-01-01,8,Nou Barris,47,Can Peguera,216,4,1
2022-01-01,8,Nou Barris,47,Can Peguera,21,4,2
2022-01-01,8,Nou Barris,47,Can Peguera,28,4,3
2022-01-01,8,Nou Barris,47,Can Peguera,5,4,4
2022-01-01,8,Nou Barris,47,Can Peguera,83,4,5
2022-01-01,8,Nou Barris,47,Can Peguera,103,5,1
2022-01-01,8,Nou Barris,47,Can Peguera,17,5,2
2022-01-01,8,Nou Barris,47,Can Peguera,16,5,3
2022-01-01,8,Nou Barris,47,Can Peguera,6,5,4
2022-01-01,8,Nou Barris,47,Can Peguera,58,5,5
2022-01-01,8,Nou Barris,47,Can Peguera,34,6,1
2022-01-01,8,Nou Barris,47,Can Peguera,5,6,2
2022-01-01,8,Nou Barris,47,Can Peguera,..,6,3
2022-01-01,8,Nou Barris,47,Can Peguera,..,6,5
2022-01-01,8,Nou Barris,48,la Guineueta,47,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,13,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,332,1,3
2022-01-01,8,Nou Barris,48,la Guineueta,..,1,4
2022-01-01,8,Nou Barris,48,la Guineueta,8,1,5
2022-01-01,8,Nou Barris,48,la Guineueta,733,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,141,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,1432,2,3
2022-01-01,8,Nou Barris,48,la Guineueta,28,2,4
2022-01-01,8,Nou Barris,48,la Guineueta,317,2,5
2022-01-01,8,Nou Barris,48,la Guineueta,..,2,6
2022-01-01,8,Nou Barris,48,la Guineueta,2018,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,243,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,771,3,3
2022-01-01,8,Nou Barris,48,la Guineueta,54,3,4
2022-01-01,8,Nou Barris,48,la Guineueta,629,3,5
2022-01-01,8,Nou Barris,48,la Guineueta,2125,4,1
2022-01-01,8,Nou Barris,48,la Guineueta,184,4,2
2022-01-01,8,Nou Barris,48,la Guineueta,463,4,3
2022-01-01,8,Nou Barris,48,la Guineueta,57,4,4
2022-01-01,8,Nou Barris,48,la Guineueta,703,4,5
2022-01-01,8,Nou Barris,48,la Guineueta,1476,5,1
2022-01-01,8,Nou Barris,48,la Guineueta,164,5,2
2022-01-01,8,Nou Barris,48,la Guineueta,405,5,3
2022-01-01,8,Nou Barris,48,la Guineueta,71,5,4
2022-01-01,8,Nou Barris,48,la Guineueta,504,5,5
2022-01-01,8,Nou Barris,48,la Guineueta,171,6,1
2022-01-01,8,Nou Barris,48,la Guineueta,14,6,2
2022-01-01,8,Nou Barris,48,la Guineueta,..,6,3
2022-01-01,8,Nou Barris,48,la Guineueta,15,6,5
2022-01-01,8,Nou Barris,49,Canyelles,22,1,1
2022-01-01,8,Nou Barris,49,Canyelles,..,1,2
2022-01-01,8,Nou Barris,49,Canyelles,158,1,3
2022-01-01,8,Nou Barris,49,Canyelles,..,1,5
2022-01-01,8,Nou Barris,49,Canyelles,531,2,1
2022-01-01,8,Nou Barris,49,Canyelles,52,2,2
2022-01-01,8,Nou Barris,49,Canyelles,933,2,3
2022-01-01,8,Nou Barris,49,Canyelles,13,2,4
2022-01-01,8,Nou Barris,49,Canyelles,98,2,5
2022-01-01,8,Nou Barris,49,Canyelles,1228,3,1
2022-01-01,8,Nou Barris,49,Canyelles,109,3,2
2022-01-01,8,Nou Barris,49,Canyelles,439,3,3
2022-01-01,8,Nou Barris,49,Canyelles,28,3,4
2022-01-01,8,Nou Barris,49,Canyelles,205,3,5
2022-01-01,8,Nou Barris,49,Canyelles,804,4,1
2022-01-01,8,Nou Barris,49,Canyelles,68,4,2
2022-01-01,8,Nou Barris,49,Canyelles,183,4,3
2022-01-01,8,Nou Barris,49,Canyelles,16,4,4
2022-01-01,8,Nou Barris,49,Canyelles,189,4,5
2022-01-01,8,Nou Barris,49,Canyelles,502,5,1
2022-01-01,8,Nou Barris,49,Canyelles,56,5,2
2022-01-01,8,Nou Barris,49,Canyelles,110,5,3
2022-01-01,8,Nou Barris,49,Canyelles,18,5,4
2022-01-01,8,Nou Barris,49,Canyelles,145,5,5
2022-01-01,8,Nou Barris,49,Canyelles,76,6,1
2022-01-01,8,Nou Barris,49,Canyelles,9,6,2
2022-01-01,8,Nou Barris,49,Canyelles,5,6,3
2022-01-01,8,Nou Barris,49,Canyelles,8,6,5
2022-01-01,8,Nou Barris,50,les Roquetes,25,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,7,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,368,1,3
2022-01-01,8,Nou Barris,50,les Roquetes,8,1,5
2022-01-01,8,Nou Barris,50,les Roquetes,1038,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,104,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,1667,2,3
