"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2022,8,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",342
2022,8,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",140
2022,8,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",68
2022,8,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",107
2022,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",208
2022,8,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",153
2022,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",80
2022,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",51
2022,8,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",176
2022,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",96
2022,8,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",219
2022,8,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",124
2022,8,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",154
2022,8,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",173
2022,8,99,"No consta",99,"No consta","De 6 a 12 mesos",7
2022,8,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1099
2022,8,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",305
2022,8,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",299
2022,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",416
2022,8,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",365
2022,8,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",630
2022,8,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",381
2022,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",398
2022,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",668
2022,8,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",474
2022,8,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",685
2022,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",46
2022,8,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",682
2022,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",176
2022,8,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",238
2022,8,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",279
2022,8,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",285
2022,8,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",557
2022,8,4,"Les Corts",19,"les Corts","Més de 12 mesos",556
2022,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",282
2022,8,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",67
2022,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",33
2022,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",154
2022,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",127
2022,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",178
2022,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",315
2022,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",292
2022,8,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",200
2022,8,6,"Gràcia",29,"el Coll","Més de 12 mesos",82
2022,8,6,"Gràcia",30,"la Salut","Més de 12 mesos",169
2022,8,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",564
2022,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",422
2022,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",329
2022,8,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",121
2022,8,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",542
2022,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",169
2022,8,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",575
2022,8,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",186
2022,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",115
2022,8,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",83
2022,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",88
2022,8,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",6
2022,8,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",496
2022,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",468
2022,8,8,"Nou Barris",45,"Porta","Més de 12 mesos",461
2022,8,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",291
2022,8,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",41
2022,8,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",342
2022,8,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",167
2022,8,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",362
2022,8,8,"Nou Barris",51,"Verdun","Més de 12 mesos",277
2022,8,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",518
2022,8,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",232
2022,8,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",64
2022,8,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",334
2022,8,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",39
2022,8,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",309
2022,8,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",46
2022,8,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",262
2022,8,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1060
2022,8,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",439
2022,8,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",214
2022,8,9,"Sant Andreu",63,"Navas","Més de 12 mesos",329
2022,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",588
2022,8,10,"Sant Martí",65,"el Clot","Més de 12 mesos",456
2022,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",236
2022,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",143
2022,8,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",500
2022,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",258
2022,8,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",592
2022,8,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",386
2022,8,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",528
2022,8,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",596
2022,8,99,"No consta",99,"No consta","Més de 12 mesos",21
2022,9,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",1441
2022,9,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",410
2022,9,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",388
2022,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",541
2022,9,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",520
2022,9,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",816
2022,9,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",568
2022,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",639
2022,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",849
2022,9,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",653
2022,9,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",892
2022,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",35
2022,9,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",628
2022,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",224
2022,9,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",284
2022,9,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",333
2022,9,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",359
2022,9,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",678
2022,9,4,"Les Corts",19,"les Corts","Fins a 6 mesos",670
2022,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",355
2022,9,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",83
2022,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",38
2022,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",186
2022,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",147
2022,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",252
2022,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",454
2022,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",406
2022,9,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",258
2022,9,6,"Gràcia",29,"el Coll","Fins a 6 mesos",108
2022,9,6,"Gràcia",30,"la Salut","Fins a 6 mesos",216
2022,9,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",869
2022,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",528
2022,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",404
2022,9,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",154
2022,9,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",657
2022,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",182
2022,9,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",621
2022,9,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",207
2022,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",128
2022,9,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",93
2022,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",99
2022,9,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",7
2022,9,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",530
2022,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",499
2022,9,8,"Nou Barris",45,"Porta","Fins a 6 mesos",488
2022,9,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",310
2022,9,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",43
2022,9,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",344
2022,9,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",168
2022,9,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",364
2022,9,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",279
2022,9,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",548
2022,9,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",253
2022,9,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",70
2022,9,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",367
2022,9,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",43
2022,9,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",340
2022,9,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",46
2022,9,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",262
2022,9,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1061
2022,9,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",484
2022,9,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",236
2022,9,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",367
2022,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",683
2022,9,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",468
2022,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",229
2022,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",150
2022,9,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",516
2022,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",253
2022,9,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",578
2022,9,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",365
2022,9,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",487
2022,9,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",549
2022,9,99,"No consta",99,"No consta","Fins a 6 mesos",22
2022,9,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",389
2022,9,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",131
2022,9,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",105
2022,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",146
2022,9,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",163
2022,9,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",267
2022,9,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",182
2022,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",191
2022,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",270
2022,9,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",192
2022,9,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",257
2022,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",10
2022,9,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",212
2022,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",65
2022,9,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",97
2022,9,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",113
2022,9,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",123
2022,9,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",232
2022,9,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",232
2022,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",121
2022,9,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",34
2022,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",14
2022,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",73
2022,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",54
2022,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",81
2022,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",157
2022,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",127
2022,9,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",82
2022,9,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",34
2022,9,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",60
2022,9,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",248
2022,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",168
2022,9,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",127
2022,9,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",42
2022,9,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",199
2022,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",56
2022,9,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",189
2022,9,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",67
2022,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",43
2022,9,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",31
2022,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",33
2022,9,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",2
2022,9,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",176
2022,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",164
2022,9,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",148
2022,9,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",107
2022,9,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",15
2022,9,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",118
2022,9,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",57
2022,9,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",125
2022,9,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",95
2022,9,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",166
2022,9,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",79
2022,9,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",22
2022,9,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",113
2022,9,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",13
2022,9,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",105
2022,9,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",15
2022,9,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",83
2022,9,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",335
2022,9,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",146
2022,9,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",71
2022,9,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",111
2022,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",222
2022,9,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",156
2022,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",78
2022,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",51
2022,9,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",177
2022,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",92
2022,9,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",210
2022,9,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",125
2022,9,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",163
2022,9,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",184
2022,9,99,"No consta",99,"No consta","De 6 a 12 mesos",7
2022,9,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1069
2022,9,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",299
2022,9,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",297
2022,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",412
2022,9,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",355
2022,9,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",618
2022,9,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",370
2022,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",386
2022,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",665
2022,9,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",466
2022,9,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",661
2022,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",45
2022,9,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",676
2022,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",171
2022,9,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",239
2022,9,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",281
2022,9,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",282
2022,9,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",557
2022,9,4,"Les Corts",19,"les Corts","Més de 12 mesos",557
2022,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",279
2022,9,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",65
2022,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",32
2022,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",150
2022,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",125
2022,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",176
2022,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",311
2022,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",286
2022,9,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",197
2022,9,6,"Gràcia",29,"el Coll","Més de 12 mesos",80
2022,9,6,"Gràcia",30,"la Salut","Més de 12 mesos",165
2022,9,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",554
2022,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",415
2022,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",323
2022,9,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",118
2022,9,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",537
2022,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",167
2022,9,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",569
2022,9,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",186
2022,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",115
2022,9,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",83
2022,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",89
2022,9,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",6
2022,9,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",489
2022,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",461
2022,9,8,"Nou Barris",45,"Porta","Més de 12 mesos",456
2022,9,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",286
2022,9,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",40
2022,9,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",334
2022,9,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",163
2022,9,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",354
2022,9,8,"Nou Barris",51,"Verdun","Més de 12 mesos",271
2022,9,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",512
2022,9,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",228
2022,9,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",63
2022,9,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",328
2022,9,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",38
2022,9,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",304
2022,9,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",45
2022,9,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",257
2022,9,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1038
2022,9,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",435
2022,9,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",212
2022,9,9,"Sant Andreu",63,"Navas","Més de 12 mesos",325
2022,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",590
2022,9,10,"Sant Martí",65,"el Clot","Més de 12 mesos",449
2022,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",230
