Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_DONES
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,423,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,158,3
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,52,4
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,20,5
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,149,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,435,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,193,3
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,49,4
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,18,5
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,117,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,359,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,119,3
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,42,4
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,15,5
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,121,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,376,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,120,3
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,43,4
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,8,5
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,83,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,280,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,107,3
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,45,4
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,11,5
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,69,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,272,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,92,3
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,33,4
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,9,5
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,80,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,283,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,102,3
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,31,4
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,5,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,69,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,307,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,97,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,20,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,6,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,125,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,459,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,204,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,60,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,22,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,109,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,494,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,176,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,54,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,24,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,130,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,472,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,188,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,52,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,21,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,74,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,294,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,118,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,31,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,7,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,70,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,280,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,123,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,51,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,12,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,59,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,223,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,104,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,29,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,13,5
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,67,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,264,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,97,3
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,28,4
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,13,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,86,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,287,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,101,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,39,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,5,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,89,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,310,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,110,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,31,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,10,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,81,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,327,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,109,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,31,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,12,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,58,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,284,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,117,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,36,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,5,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,63,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,284,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,113,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,26,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,9,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,81,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,373,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,145,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,41,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,5,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,114,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,382,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,172,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,57,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,21,5
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,129,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,409,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,131,3
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,41,4
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,17,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,104,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,413,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,138,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,38,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,15,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,98,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,394,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,155,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,44,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,9,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,89,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,309,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,149,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,42,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,8,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,61,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,289,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,122,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,34,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,15,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,63,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,275,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,106,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,24,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,15,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,123,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,418,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,177,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,60,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,18,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,106,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,417,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,178,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,75,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,10,5
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,74,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,282,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,118,3
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,34,4
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,20,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,155,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,515,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,167,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,48,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,25,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,128,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,404,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,162,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,37,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,11,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,155,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,440,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,136,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,55,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,27,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,125,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,390,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,173,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,42,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,24,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,157,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,476,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,161,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,46,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,14,5
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,130,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,433,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,174,3
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,44,4
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,17,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,114,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,439,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,148,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,56,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,18,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,120,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,323,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,142,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,39,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,15,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,77,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,291,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,109,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,41,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,6,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,116,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,332,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,119,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,29,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,15,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,90,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,361,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,173,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,41,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,23,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,94,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,387,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,151,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,55,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,18,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,104,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,320,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,127,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,30,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,19,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,109,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,349,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,142,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,35,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,14,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,64,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,219,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,95,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,38,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,18,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,65,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,299,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,126,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,36,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,10,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,140,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,415,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,144,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,54,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,20,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,116,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,391,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,176,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,49,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,15,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,146,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,382,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,134,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,52,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,12,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,114,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,369,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,141,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,52,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,12,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,86,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,318,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,125,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,38,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,15,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,105,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,270,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,114,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,35,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,13,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,117,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,362,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,157,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,39,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,16,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,86,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,279,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,100,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,33,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,4,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,114,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,366,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,135,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,45,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,18,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,101,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,262,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,102,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,40,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,14,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,100,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,261,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,102,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,43,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,14,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,116,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,333,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,140,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,59,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,15,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,197,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,325,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,138,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,54,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,22,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,133,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,315,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,119,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,45,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,17,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,148,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,314,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,115,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,43,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,18,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,140,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,334,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,134,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,35,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,16,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,185,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,508,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,179,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,58,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,28,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,83,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,218,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,73,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,23,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,10,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,168,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,450,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,157,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,50,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,21,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,185,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,471,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,191,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,57,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,21,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,120,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,347,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,135,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,41,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,11,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,118,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,302,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,114,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,53,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,15,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,95,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,323,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,140,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,37,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,16,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,149,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,406,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,133,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,45,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,15,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,158,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,447,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,137,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,57,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,10,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,155,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,349,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,163,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,60,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,12,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,186,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,397,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,143,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,52,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,18,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,194,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,383,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,135,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,45,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,18,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,166,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,354,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,123,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,49,4
